transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d
4745,ACC000095,9424.33,6935.001489361703,43897.55,1.3589514024556346,0.2557397494132164,0.2557397494132164,15,47,0.5761904761904761,1,26282.61,1,0,0.0,15,17,1.0,0.9523809523809523
4746,ACC000095,43897.55,5683.664666666667,41230.78,7.723458820054714,4.987143614755267,4.987143614755267,16,45,0.7857142857142856,1,5420.38,1,0,0.0,16,14,0.0,0.95
4747,ACC000095,2940.5,6565.3825,41230.78,0.44787946475319607,-0.43669316801799646,-0.43669316801799646,10,36,0.22857142857142865,2,7932.320000000001,2,0,1.0,9,14,0.0,0.875
4748,ACC000095,454.49,6986.8625,43897.55,0.06504922631581772,-0.6777397829044546,-0.6777397829044546,16,48,0.6857142857142855,2,35706.94,0,0,1.0,15,8,1.0,0.95
4749,ACC000095,1186.56,3809.865454545454,8514.62,0.31144406912961853,-0.970088402981912,-0.970088402981912,11,11,1.2047619047619047,1,7075.99,1,0,1.0,11,16,0.0,0.0
4750,ACC000095,26751.54,6395.872307692307,41230.78,4.182625717500013,2.4152150050634935,2.4152150050634935,10,26,0.5619047619047619,1,3932.57,1,0,1.0,10,17,1.0,0.9
4751,ACC000096,20788.12,19482.0278125,49154.33,1.0670408748036992,0.10974496355528114,0.10974496355528114,8,32,0.07619047619047614,0,0.0,0,0,0.0,7,14,0.0,0.8888888888888888
4752,ACC000096,16191.19,19039.415,31974.84,0.8504037545271218,-0.44815112020234044,-0.44815112020234044,6,6,0.657142857142857,1,13186.8,0,0,1.0,6,10,0.0,0.0
4753,ACC000096,11611.4,19735.919032258065,49154.33,0.5883384493532497,-0.6767055023840076,-0.6767055023840076,12,31,0.6809523809523808,3,83424.65000000001,0,0,0.0,10,10,0.0,0.95
4754,ACC000096,28491.96,19066.499487179488,49154.33,1.4943466690966682,0.8321119918549995,0.8321119918549995,7,39,-0.30000000000000004,1,9784.63,0,0,0.0,6,11,0.0,0.8571428571428572
4755,ACC000096,9363.44,18871.03,44903.91,0.4961806536262197,-0.8568051535557801,-0.8568051535557801,10,28,0.49523809523809526,0,0.0,0,0,0.0,10,14,0.0,0.95
4756,ACC000096,15718.9,18920.045384615383,44903.91,0.8308066751669445,-0.27853395622177207,-0.27853395622177207,15,26,1.276190476190476,2,19600.67,1,0,1.0,14,12,0.0,0.8571428571428572
4757,ACC000096,29553.27,20006.735625,44903.91,1.477166018181939,0.937519710055147,0.937519710055147,13,16,1.323809523809524,2,44927.51,2,0,0.0,13,13,0.0,0.8571428571428572
4758,ACC000096,17019.26,18996.0768,44903.91,0.8959355228549086,-0.16875638810582436,-0.16875638810582436,15,25,1.3095238095238093,1,2581.41,0,0,0.0,14,8,1.0,0.9047619047619048
4759,ACC000096,14431.87,14431.87,14431.87,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,8,1.0,0.0
4760,ACC000096,35696.06,19302.136000000002,49154.33,1.849332115367957,1.4532258013958945,1.4532258013958945,8,40,-0.19047619047619047,1,28491.96,0,0,1.0,6,11,0.0,0.8333333333333334
4761,ACC000096,45243.17,19605.376511627906,49154.33,2.3076919728201277,2.282537956102304,2.282537956102304,11,43,0.13809523809523805,3,70945.75,0,0,1.0,9,10,0.0,0.8571428571428572
4762,ACC000096,2581.41,19680.02125,44903.91,0.13116906568380862,-1.492538331110215,-1.492538331110215,14,24,1.2,0,0.0,0,0,1.0,13,14,0.0,0.9
4763,ACC000096,31974.84,16782.600000000002,19133.33,1.9052375674806046,6.462775393175734,6.462775393175734,2,2,0.21904761904761905,2,33565.200000000004,2,0,1.0,2,13,0.0,0.0
4764,ACC000096,1604.19,21451.45210526316,44903.91,0.07478235003057944,-1.8327182283903378,-1.8327182283903378,14,19,1.3666666666666667,4,112268.40000000001,0,0,1.0,13,11,0.0,0.875
4765,ACC000096,30888.45,19192.698260869565,44903.91,1.6093854850506328,1.0208971245212968,1.0208971245212968,15,23,1.3761904761904762,2,31639.489999999998,1,0,1.0,14,12,0.0,0.8421052631578947
4766,ACC000096,12290.02,19864.36111111111,49154.33,0.6186969684680969,-0.6414358308858282,-0.6414358308858282,12,45,0.2142857142857142,2,50865.06,0,0,1.0,11,8,1.0,0.8666666666666667
4767,ACC000096,15588.69,21777.161111111112,44903.91,0.7158274634817465,-0.5607931821670443,-0.5607931821670443,14,18,1.4,4,116808.64,4,0,1.0,13,16,0.0,0.8666666666666667
4768,ACC000096,12163.46,19521.606363636365,49154.33,0.6230767987749889,-0.6277430780614713,-0.6277430780614713,9,33,0.18571428571428572,1,20788.12,0,0,1.0,7,11,0.0,0.9444444444444444
4769,ACC000096,16214.53,19394.44108108108,49154.33,0.8360400762369469,-0.27616554982951724,-0.27616554982951724,9,37,0.05238095238095242,0,0.0,0,0,0.0,7,17,1.0,0.8571428571428572
4770,ACC000096,42327.86,20568.296470588237,44903.91,2.057917633603103,2.1478445866731177,2.1478445866731177,14,17,1.4333333333333333,3,74480.78,3,0,1.0,13,14,0.0,0.8571428571428572
4771,ACC000096,9319.04,19940.987083333333,49154.33,0.46733092805565524,-0.9001050085700991,-0.9001050085700991,12,48,0.1142857142857141,0,0.0,0,0,0.0,12,16,0.0,0.7333333333333334
4772,ACC000096,20692.22,18632.525714285715,31974.84,1.1105429460985583,0.34513087133036174,0.34513087133036174,7,7,0.7666666666666666,0,0.0,0,0,1.0,7,10,0.0,0.0
4773,ACC000096,37517.05,19699.70152173913,49154.33,1.904447636356265,1.5187646635634657,1.5187646635634657,12,46,0.18095238095238075,1,12290.02,1,0,0.0,11,12,0.0,0.8666666666666667
4774,ACC000096,49154.33,18543.182068965518,44903.91,2.6508033959428308,2.7725712421722832,2.7725712421722832,10,29,0.46190476190476193,1,9363.44,1,0,0.0,9,17,1.0,0.95
4775,ACC000096,3001.18,20936.85230769231,44903.91,0.14334437459337432,-1.7694995568621266,-1.7694995568621266,13,13,1.4238095238095239,2,28754.86,2,0,1.0,12,13,0.0,0.0
4776,ACC000096,5621.89,20188.053636363635,49154.33,0.2784760780441755,-1.2404361208557115,-1.2404361208557115,12,44,0.24761904761904763,3,80492.86,1,0,1.0,10,11,0.0,0.8666666666666667
4777,ACC000096,14905.49,21536.05,31974.84,0.6921180996515146,-1.0290171020679122,-1.0290171020679122,4,4,0.4380952380952381,4,86144.2,4,0,1.0,4,17,1.0,0.0
4778,ACC000096,8562.24,19695.335555555554,49154.33,0.43473440581137035,-0.9656633628067433,-0.9656633628067433,9,36,0.08571428571428585,0,0.0,0,0,0.0,8,13,0.0,0.8947368421052632
4779,ACC000096,11967.94,19701.98780487805,49154.33,0.6074483508225925,-0.6768812581415359,-0.6768812581415359,9,41,-0.08095238095238089,1,35696.06,1,0,0.0,7,16,0.0,0.8333333333333334
4780,ACC000096,33582.09,19298.57114285714,49154.33,1.7401334923404173,1.2477311979284782,1.2477311979284782,10,35,0.26190476190476186,2,31236.98,2,0,1.0,8,16,0.0,0.95
4781,ACC000096,24798.58,19687.279333333332,44903.91,1.2596245311566499,0.48964513394399645,0.48964513394399645,13,15,1.3571428571428572,1,20128.93,1,0,0.0,13,12,0.0,0.9285714285714286
4782,ACC000096,13186.8,20209.938000000002,31974.84,0.6524908686013781,-1.1069998318453453,-1.1069998318453453,5,5,0.5476190476190477,2,35509.65,0,0,1.0,5,13,0.0,0.0
4783,ACC000096,19073.52,19305.190294117645,49154.33,0.9879995850552048,-0.0199463794448235,-0.0199463794448235,9,34,0.1523809523809525,1,12163.46,1,0,0.0,7,14,0.0,0.9473684210526316
4784,ACC000096,12980.73,19475.060454545455,44903.91,0.6665309219602609,-0.5581580768213035,-0.5581580768213035,15,22,1.4095238095238094,1,18658.76,0,0,1.0,14,10,0.0,0.8333333333333334
4785,ACC000096,24906.88,19563.553666666667,49154.33,1.2731265711933284,0.439177818443731,0.439177818443731,11,30,0.5714285714285714,2,58517.770000000004,2,0,1.0,9,17,1.0,0.95
4786,ACC000096,7263.55,22129.474545454545,44903.91,0.3282296642462283,-1.4649824039030337,-1.4649824039030337,11,11,1.2047619047619047,1,12035.98,0,0,1.0,10,8,1.0,0.0
4787,ACC000096,35364.43,18889.9875,31974.84,1.8721256432806004,2.929398013227247,2.929398013227247,8,8,0.8761904761904762,1,20692.22,1,0,0.0,8,12,0.0,0.0
4788,ACC000096,610.79,20459.089,44903.91,0.029854212961290698,-1.7399861744729401,-1.7399861744729401,14,20,1.3333333333333335,1,1604.19,0,0,1.0,13,10,0.0,0.8823529411764706
4789,ACC000096,20604.16,21846.680000000004,31974.84,0.9431254543024384,-0.16758133272061898,-0.16758133272061898,3,3,0.3285714285714285,3,65540.04000000001,3,0,1.0,3,16,0.0,0.0
4790,ACC000096,23281.75,19517.84380952381,49154.33,1.19284436473662,0.33160507089328073,0.33160507089328073,10,42,0.028571428571428692,2,47664.0,2,0,1.0,8,17,1.0,0.8461538461538461
4791,ACC000096,12035.98,23138.824,44903.91,0.5201638596671982,-1.0990086079486436,-1.0990086079486436,10,10,1.0952380952380953,1,44903.91,0,0,1.0,9,11,0.0,0.0
4792,ACC000096,20128.93,19655.73285714286,44903.91,1.0240742559077456,0.043796386749464795,0.043796386749464795,12,14,1.2476190476190476,0,0.0,0,0,1.0,12,8,1.0,0.9230769230769231
4793,ACC000096,44903.91,20720.481111111112,35364.43,2.167126803630096,3.2632974332653766,3.2632974332653766,9,9,0.9857142857142858,0,0.0,0,0,1.0,8,13,0.0,0.0
4794,ACC000096,13464.06,20078.79404255319,49154.33,0.6705611886583169,-0.5564498223364359,-0.5564498223364359,12,47,0.14761904761904754,2,49807.07000000001,2,0,1.0,11,14,0.0,0.8
4795,ACC000096,18658.76,19513.931904761906,44903.91,0.9561763406300898,-0.0718167029770857,-0.0718167029770857,14,21,1.3,1,610.79,1,0,0.0,13,13,0.0,0.8888888888888888
4796,ACC000096,16565.98,19724.212653061226,49154.33,0.8398804196338319,-0.26819429207999623,-0.26819429207999623,13,49,0.2238095238095239,1,9319.04,0,0,1.0,12,12,0.0,0.7333333333333334
4797,ACC000096,9784.63,19310.759210526314,49154.33,0.50669318038342,-0.8375804732926958,-0.8375804732926958,10,38,0.161904761904762,1,16214.53,0,0,1.0,7,14,0.0,0.9285714285714286
4798,ACC000096,20748.76,18801.484444444446,44903.91,1.1035703091056166,0.17241391689279065,0.17241391689279065,13,27,0.9571428571428572,0,0.0,0,0,1.0,13,14,0.0,0.8181818181818181
4799,ACC000096,21491.31,20890.647500000003,44903.91,1.0287526990247668,0.056942485216815705,0.056942485216815705,12,12,1.314285714285714,2,19299.53,1,0,1.0,11,10,0.0,0.0
4800,ACC000096,19133.33,14431.87,14431.87,1.3257692870016151,0.0,0.0,1,1,0.10952380952380952,1,14431.87,1,0,1.0,1,8,1.0,0.0
4801,ACC000097,9009.98,9009.98,9009.98,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,17,1.0,0.0
4802,ACC000097,25138.67,20955.471020408164,48003.75,1.199623238032583,0.32458106766637257,0.32458106766637257,9,49,-0.3476190476190475,1,24420.82,1,0,0.0,9,16,0.0,0.9545454545454546
4803,ACC000097,25151.12,20651.178,39447.61,1.2179024363646471,0.371099168148196,0.371099168148196,5,5,0.5476190476190477,0,0.0,0,0,1.0,4,12,0.0,0.0
4804,ACC000097,11220.72,20568.188333333335,48003.75,0.5455375951519955,-0.6974972544352062,-0.6974972544352062,17,42,1.0285714285714285,1,35132.05,0,0,1.0,15,9,0.0,0.9565217391304348
4805,ACC000097,46285.95,20138.137741935483,48003.75,2.29842255491254,1.9724367156386753,1.9724367156386753,14,31,0.9666666666666666,1,5280.32,1,0,1.0,12,14,0.0,0.8695652173913043
4806,ACC000097,31214.55,19914.68727272727,42856.43,1.5674135160910934,0.9329247651984782,0.9329247651984782,17,22,1.695238095238095,1,1816.6,0,0,0.0,16,10,0.0,0.9473684210526316
4807,ACC000097,37940.61,19922.697368421053,42856.43,1.9043912226533477,1.547694356345405,1.547694356345405,16,19,1.6523809523809523,1,14850.18,0,0,1.0,16,8,1.0,0.8823529411764706
4808,ACC000097,14259.88,21333.405405405407,48003.75,0.6684296167918351,-0.523102770694397,-0.523102770694397,16,37,1.0523809523809522,3,82083.35,0,0,1.0,14,10,0.0,0.8461538461538461
4809,ACC000097,24420.82,20883.27625,48003.75,1.1693960137121684,0.2718731838593694,0.2718731838593694,8,48,-0.4571428571428573,0,0.0,0,0,1.0,8,8,1.0,0.9523809523809523
4810,ACC000097,18221.76,19025.095,39447.61,0.9577749808870861,-0.07431205486550514,-0.07431205486550514,10,10,1.0952380952380953,2,16619.97,2,0,1.0,9,15,0.0,0.0
4811,ACC000097,6475.78,21147.26,48003.75,0.3062231229956032,-1.095614822544779,-1.095614822544779,17,38,1.1619047619047618,4,96343.23,1,0,1.0,15,10,0.0,0.8518518518518519
4812,ACC000097,30350.79,20615.05622222222,48003.75,1.4722632658786077,0.7287979828779219,0.7287979828779219,15,45,0.6428571428571428,2,52592.899999999994,2,0,0.0,14,16,0.0,0.9583333333333334
4813,ACC000097,42856.43,19240.3475,39625.93,2.2274249464569182,2.129531926788474,2.129531926788474,14,16,1.4666666666666668,1,15653.54,0,0,1.0,13,12,0.0,0.9285714285714286
4814,ACC000097,5280.32,20633.39833333333,48003.75,0.2559113101339988,-1.1639416573488233,-1.1639416573488233,13,30,0.8571428571428572,0,0.0,0,0,1.0,11,14,0.0,0.8636363636363636
4815,ACC000097,8243.5,20405.985652173913,42856.43,0.40397460531987556,-1.0078198546226165,-1.0078198546226165,18,23,1.804761904761905,2,33031.15,1,0,1.0,16,12,0.0,0.9473684210526316
4816,ACC000097,27188.67,18581.3725,39447.61,1.4632218368153374,0.8653029778491832,0.8653029778491832,12,12,1.314285714285714,4,49345.49,4,0,1.0,11,16,0.0,0.0
4817,ACC000097,22550.56,19605.578400000002,42856.43,1.1502114112583386,0.24737432664638526,0.24737432664638526,12,25,0.8809523809523808,1,12558.29,1,0,0.0,10,12,0.0,0.9523809523809523
4818,ACC000097,5173.79,20361.281785714287,48003.75,0.2540994252940398,-1.205252980056961,-1.205252980056961,13,28,0.9238095238095239,3,79976.43000000001,1,0,0.0,12,10,0.0,0.9090909090909091
4819,ACC000097,39225.6,20350.80534883721,48003.75,1.9274716320866017,1.4170895847217995,1.4170895847217995,14,43,0.5666666666666667,0,0.0,0,0,1.0,13,11,0.0,0.9565217391304348
4820,ACC000097,11207.62,21092.273636363636,48003.75,0.5313613976957784,-0.725248915022903,-0.725248915022903,15,33,1.0428571428571427,3,77043.08,3,1,0.0,14,17,1.0,0.84
4821,ACC000097,30568.65,21401.16833333333,39447.61,1.4283636072516603,0.8188342844489731,0.8188342844489731,6,6,0.657142857142857,1,25151.12,1,0,1.0,5,14,0.0,0.0
4822,ACC000097,14850.18,20204.50388888889,42856.43,0.7349935480557181,-0.4500360102437475,-0.4500360102437475,16,18,1.6857142857142855,0,0.0,0,0,1.0,15,16,0.0,0.9375
4823,ACC000097,1816.6,20776.500952380953,42856.43,0.08743531955470205,-1.6177652319038593,-1.6177652319038593,17,21,1.7285714285714284,3,72625.45,2,1,0.0,17,14,0.0,0.9473684210526316
4824,ACC000097,43712.27,19837.575172413795,48003.75,2.2035087262472706,1.881639981237982,1.881639981237982,14,29,1.0333333333333332,3,62599.66,2,1,0.0,12,13,0.0,0.9090909090909091
4825,ACC000097,8902.51,21703.8725,39447.61,0.41018071774979326,-1.2199466822046479,-1.2199466822046479,8,8,0.8761904761904762,3,70375.09,0,0,1.0,7,11,0.0,0.0
4826,ACC000097,14472.88,20771.068205128206,48003.75,0.6967807267816282,-0.46930737725797306,-0.46930737725797306,17,39,1.1285714285714283,2,20735.66,2,0,0.0,15,15,0.0,0.8928571428571429
4827,ACC000097,12558.29,19899.215416666666,42856.43,0.6310947309752603,-0.6086286147820088,-0.6086286147820088,11,24,0.7714285714285714,0,0.0,0,0,1.0,9,9,0.0,0.95
4828,ACC000097,25476.81,20955.256875,48003.75,1.2157717823251453,0.3272161232876696,0.3272161232876696,14,32,0.9333333333333333,2,51566.27,2,1,1.0,13,15,0.0,0.8333333333333334
4829,ACC000097,14655.32,22710.808571428573,39447.61,0.6453015511934342,-0.7424183993188378,-0.7424183993188378,7,7,0.7666666666666666,2,55719.770000000004,2,0,1.0,6,15,0.0,0.0
4830,ACC000097,4187.32,20613.6135,48003.75,0.20313372034456742,-1.2361940057321679,-1.2361940057321679,16,40,0.9523809523809523,0,0.0,0,0,1.0,14,8,1.0,0.9545454545454546
4831,ACC000097,15653.54,19479.468,39625.93,0.8035917613355765,-0.33521110971792756,-0.33521110971792756,15,15,1.6428571428571428,2,42026.88,1,0,1.0,13,14,0.0,0.0
4832,ACC000097,19834.66,20823.593,42856.43,0.9525090122535529,-0.08236103276058217,-0.08236103276058217,17,20,1.7619047619047619,2,52790.79,1,0,1.0,17,8,1.0,0.8888888888888888
4833,ACC000097,28098.78,21145.478333333333,48003.75,1.32883160915332,0.5089881831960543,0.5089881831960543,18,36,1.3714285714285717,4,90669.0,2,0,1.0,16,14,0.0,0.84
4834,ACC000097,13367.3,20779.777954545454,48003.75,0.6432840634409176,-0.5505282157541157,-0.5505282157541157,15,44,0.6761904761904762,1,39225.6,1,0,1.0,14,11,0.0,0.9583333333333334
4835,ACC000097,39447.61,7549.525,9009.98,5.225177742970584,21.84119675032781,21.84119675032781,2,2,0.21904761904761905,0,0.0,0,0,1.0,2,17,1.0,0.0
4836,ACC000097,2400.95,19243.472307692307,39447.61,0.12476698392110107,-1.7136796882564231,-1.7136796882564231,13,13,1.4238095238095239,3,59914.189999999995,0,1,0.0,12,15,0.0,0.0
4837,ACC000097,41504.29,20563.798000000003,48003.75,2.0183183087093153,1.5617880634536105,1.5617880634536105,17,35,1.2619047619047616,4,95450.66,1,0,1.0,15,14,0.0,0.84
4838,ACC000097,12979.08,20629.52882352941,42856.43,0.6291505788147937,-0.63180149639776,-0.63180149639776,15,17,1.5761904761904761,1,42856.43,1,0,1.0,14,14,0.0,0.9333333333333333
4839,ACC000097,35132.05,20212.97219512195,48003.75,1.738094213006364,1.1161036246573068,1.1161036246573068,17,41,1.0619047619047617,1,4187.32,1,0,1.0,15,9,0.0,0.9565217391304348
4840,ACC000097,9422.12,19718.846923076922,42856.43,0.47782307133655544,-0.881003072533266,-0.881003072533266,12,26,0.8476190476190475,2,35108.850000000006,2,0,1.0,10,15,0.0,0.9523809523809523
4841,ACC000097,14503.76,18952.064545454545,39447.61,0.765286545178983,-0.4314638862574307,-0.4314638862574307,11,11,1.2047619047619047,3,34841.729999999996,3,0,1.0,10,15,0.0,0.0
4842,ACC000097,22313.09,20826.70260869565,48003.75,1.0713693098341812,0.11185365579035307,0.11185365579035307,10,46,-0.10476190476190483,0,0.0,0,0,1.0,10,14,0.0,0.9545454545454546
4843,ACC000097,12480.28,20801.548529411764,48003.75,0.5999687947439999,-0.6149843596909406,-0.6149843596909406,16,34,1.1523809523809523,4,88250.7,0,1,0.0,15,11,0.0,0.8
4844,ACC000097,6089.07,9009.98,9009.98,0.6758139307745411,0.0,0.0,1,1,0.10952380952380952,1,9009.98,0,0,1.0,1,8,1.0,0.0
4845,ACC000097,39625.93,18040.435,39447.61,2.196506348100808,2.072175416451276,2.072175416451276,14,14,1.5333333333333332,1,2400.95,0,0,1.0,12,8,1.0,0.0
4846,ACC000097,22055.85,20858.327872340426,48003.75,1.057412182557911,0.09107809417072094,0.09107809417072094,10,47,-0.13809523809523805,1,22313.09,1,0,0.0,10,15,0.0,0.9545454545454546
4847,ACC000097,48003.75,19337.486666666668,42856.43,2.482419294062,2.464281129841335,2.464281129841335,12,27,0.8142857142857142,2,31972.68,0,0,1.0,11,10,0.0,0.9047619047619048
4848,ACC000097,22498.81,18182.22,39447.61,1.237407203300807,0.2861680372284369,0.2861680372284369,3,3,0.3285714285714285,1,39447.61,0,0,0.0,3,13,0.0,0.0
4849,ACC000097,26210.42,19261.3675,39447.61,1.3607766945934652,0.5265923171591622,0.5265923171591622,4,4,0.4380952380952381,2,61946.42,1,0,1.0,3,14,0.0,0.0
4850,ACC000097,7717.46,20281.498888888887,39447.61,0.38051724097314965,-1.1764121867841677,-1.1764121867841677,9,9,0.9857142857142858,3,54126.48,1,0,1.0,8,13,0.0,0.0
4851,ACC000098,33236.22,22043.200408163266,53500.75,1.5077765199508697,0.9270791070943905,0.9270791070943905,13,49,0.2238095238095239,0,0.0,0,0,0.0,12,16,0.0,1.0
4852,ACC000098,12839.17,21338.634375,53500.75,0.6016865828603429,-0.5812898315565396,-0.5812898315565396,13,16,1.323809523809524,1,24098.21,1,0,1.0,12,15,0.0,0.9285714285714286
4853,ACC000098,25479.04,19986.11157894737,53500.75,1.2748372738416351,0.39615965425111377,0.39615965425111377,14,19,1.3666666666666667,2,25478.8,1,0,1.0,12,13,0.0,0.8666666666666667
4854,ACC000098,17321.97,19528.43923076923,53500.75,0.8870125151992336,-0.15198695397470718,-0.15198695397470718,13,13,1.4238095238095239,2,62129.54,0,0,1.0,12,8,1.0,0.0
4855,ACC000098,2782.36,21412.34833333333,41203.13,0.12994184274821485,-1.8430264557885627,-1.8430264557885627,6,6,0.657142857142857,2,31961.489999999998,2,0,1.0,6,16,0.0,0.0
4856,ACC000098,8324.1,16672.673749999998,41203.13,0.499266052033196,-0.6955819570330408,-0.6955819570330408,8,8,0.8761904761904762,3,24373.35,1,0,1.0,8,10,0.0,0.0
4857,ACC000098,29041.33,21500.851818181818,53500.75,1.3507060206536428,0.6004659996722046,0.6004659996722046,14,33,0.8999999999999999,1,36218.01,0,0,1.0,13,10,0.0,0.9523809523809523
4858,ACC000098,38199.66,20298.298333333332,53500.75,1.8819144034980275,1.3683010129827604,1.3683010129827604,13,24,1.0571428571428572,2,35986.17,2,0,1.0,12,14,0.0,0.9
4859,ACC000098,17569.53,20120.366111111114,53500.75,0.8732211880725937,-0.1792152962859572,-0.1792152962859572,13,18,1.2571428571428571,1,7909.27,0,0,0.0,11,10,0.0,0.9333333333333333
4860,ACC000098,19466.05,21801.608,41203.13,0.8928722138293652,-0.21170693042117356,-0.21170693042117356,5,5,0.5476190476190477,2,53698.57,1,0,1.0,5,13,0.0,0.0
4861,ACC000098,23037.71,22218.28152173913,53500.75,1.036880821653966,0.06652849337577262,0.06652849337577262,11,46,0.03809523809523796,2,58065.509999999995,2,0,0.0,10,16,0.0,0.9523809523809523
4862,ACC000098,30649.94,15745.054444444444,41203.13,1.9466391880794456,1.2831286556446249,1.2831286556446249,9,9,0.9857142857142858,2,10449.04,0,0,0.0,9,9,0.0,0.0
4863,ACC000098,19384.74,17235.542999999998,41203.13,1.124695636221035,0.18071754627500217,0.18071754627500217,10,10,1.0952380952380953,1,30649.94,1,0,1.0,9,15,0.0,0.0
4864,ACC000098,27806.29,21771.37558139535,53500.75,1.2771949064973995,0.4791943227013322,0.4791943227013322,11,43,0.13809523809523805,3,74425.31,0,0,1.0,10,8,1.0,0.9
4865,ACC000098,36043.75,20806.290357142858,53500.75,1.7323486974998443,1.180727115679933,1.180727115679933,17,28,1.495238095238095,6,131403.14,1,1,0.0,16,10,0.0,0.8695652173913043
